0, 0, Header, 1, 10, 480
1, 0, Start_track
5, 95933, Pitch_bend_c, 5, 8320
5, 95935, Pitch_bend_c, 5, 8064
5, 95937, Pitch_bend_c, 5, 7936
5, 95938, Pitch_bend_c, 5, 8320
5, 95940, Pitch_bend_c, 5, 7808
5, 95942, Pitch_bend_c, 5, 7808
5, 95942, Pitch_bend_c, 5, 8320
5, 95944, Pitch_bend_c, 5, 7680
5, 95946, Pitch_bend_c, 5, 8448
5, 95947, Pitch_bend_c, 5, 7680
5, 95949, Pitch_bend_c, 5, 7552
5, 95950, Pitch_bend_c, 5, 8448
5, 95951, Pitch_bend_c, 5, 7552
5, 95954, Pitch_bend_c, 5, 7552
5, 95955, Pitch_bend_c, 5, 8448
5, 95956, Pitch_bend_c, 5, 7680
5, 95958, Pitch_bend_c, 5, 7680
5, 95959, Pitch_bend_c, 5, 8448
5, 95961, Pitch_bend_c, 5, 7808
5, 95963, Pitch_bend_c, 5, 7808
5, 95963, Pitch_bend_c, 5, 8448
5, 95965, Pitch_bend_c, 5, 7936
5, 95967, Pitch_bend_c, 5, 8448
5, 95968, Pitch_bend_c, 5, 8064
5, 95970, Pitch_bend_c, 5, 8192
5, 95971, Pitch_bend_c, 5, 8448
5, 95972, Pitch_bend_c, 5, 8320
5, 95975, Pitch_bend_c, 5, 8448
5, 95976, Pitch_bend_c, 5, 8320
5, 95977, Pitch_bend_c, 5, 8576
5, 95979, Pitch_bend_c, 5, 8576
5, 95980, Pitch_bend_c, 5, 8320
5, 95982, Pitch_bend_c, 5, 8704
5, 95984, Pitch_bend_c, 5, 8704
5, 95984, Pitch_bend_c, 5, 8320
5, 95986, Pitch_bend_c, 5, 8704
5, 95988, Pitch_bend_c, 5, 8192
5, 95989, Pitch_bend_c, 5, 8832
5, 95991, Pitch_bend_c, 5, 8704
5, 95993, Pitch_bend_c, 5, 8704
5, 95993, Pitch_bend_c, 5, 8192
5, 95996, Pitch_bend_c, 5, 8704
5, 95997, Pitch_bend_c, 5, 8192
5, 95998, Pitch_bend_c, 5, 8576
5, 96000, Control_c, 4, 7, 37
5, 96000, Control_c, 5, 7, 37
5, 96000, Pitch_bend_c, 5, 8576
5, 96001, Pitch_bend_c, 5, 8064
5, 96003, Pitch_bend_c, 5, 8448
5, 96005, Pitch_bend_c, 5, 8320
5, 96005, Pitch_bend_c, 5, 8064
5, 96008, Pitch_bend_c, 5, 8192
5, 96009, Pitch_bend_c, 5, 8064
5, 96010, Pitch_bend_c, 5, 8064
5, 96012, Pitch_bend_c, 5, 7936
5, 96014, Pitch_bend_c, 5, 7936
5, 96015, Pitch_bend_c, 5, 7808
5, 96017, Pitch_bend_c, 5, 7808
5, 96018, Pitch_bend_c, 5, 7936
5, 96019, Pitch_bend_c, 5, 7680
5, 96022, Pitch_bend_c, 5, 7680
5, 96022, Pitch_bend_c, 5, 7936
5, 96024, Pitch_bend_c, 5, 7680
5, 96026, Pitch_bend_c, 5, 7552
5, 96026, Pitch_bend_c, 5, 7936
5, 96029, Pitch_bend_c, 5, 7680
5, 96030, Pitch_bend_c, 5, 7936
5, 96031, Pitch_bend_c, 5, 7680
5, 96033, Pitch_bend_c, 5, 7680
5, 96035, Pitch_bend_c, 5, 7936
5, 96036, Pitch_bend_c, 5, 7808
5, 96038, Pitch_bend_c, 5, 7808
5, 96039, Pitch_bend_c, 5, 7936
5, 96040, Pitch_bend_c, 5, 7936
5, 96043, Pitch_bend_c, 5, 8064
5, 96043, Pitch_bend_c, 5, 8064
5, 96045, Pitch_bend_c, 5, 8192
5, 96047, Pitch_bend_c, 5, 8320
5, 96047, Pitch_bend_c, 5, 8064
5, 96050, Pitch_bend_c, 5, 8448
5, 96052, Pitch_bend_c, 5, 8448
5, 96052, Pitch_bend_c, 5, 8064
5, 96054, Pitch_bend_c, 5, 8576
5, 96056, Pitch_bend_c, 5, 8192
5, 96057, Pitch_bend_c, 5, 8576
5, 96059, Pitch_bend_c, 5, 8704
5, 96060, Pitch_bend_c, 5, 8192
5, 96061, Pitch_bend_c, 5, 8704
5, 96064, Pitch_bend_c, 5, 8704
5, 96064, Pitch_bend_c, 5, 8192
5, 96066, Pitch_bend_c, 5, 8704
5, 96068, Pitch_bend_c, 5, 8704
5, 96068, Pitch_bend_c, 5, 8320
5, 96071, Pitch_bend_c, 5, 8576
5, 96073, Pitch_bend_c, 5, 8576
5, 96073, Pitch_bend_c, 5, 8320
5, 96075, Pitch_bend_c, 5, 8448
5, 96077, Pitch_bend_c, 5, 8320
5, 96078, Pitch_bend_c, 5, 8320
5, 96080, Pitch_bend_c, 5, 8320
5, 96081, Pitch_bend_c, 5, 8320
5, 96083, Pitch_bend_c, 5, 8192
5, 96085, Pitch_bend_c, 5, 8064
5, 96085, Pitch_bend_c, 5, 8448
5, 96087, Pitch_bend_c, 5, 8064
5, 96090, Pitch_bend_c, 5, 7936
5, 96090, Pitch_bend_c, 5, 8448
5, 96092, Pitch_bend_c, 5, 7808
5, 96094, Pitch_bend_c, 5, 7808
5, 96094, Pitch_bend_c, 5, 8448
5, 96097, Pitch_bend_c, 5, 7680
5, 96098, Pitch_bend_c, 5, 8448
5, 96099, Pitch_bend_c, 5, 7680
5, 96101, Pitch_bend_c, 5, 7680
5, 96102, Pitch_bend_c, 5, 8448
5, 96104, Pitch_bend_c, 5, 7680
5, 96106, Pitch_bend_c, 5, 7680
5, 96106, Pitch_bend_c, 5, 8320
5, 96108, Pitch_bend_c, 5, 7808
5, 96111, Pitch_bend_c, 5, 7808
5, 96111, Pitch_bend_c, 5, 8320
5, 96113, Pitch_bend_c, 5, 7936
5, 96115, Pitch_bend_c, 5, 7936
5, 96115, Pitch_bend_c, 5, 8320
5, 96118, Pitch_bend_c, 5, 8064
5, 96119, Pitch_bend_c, 5, 8320
5, 96120, Control_c, 4, 7, 44
5, 96120, Control_c, 5, 7, 44
5, 96120, Pitch_bend_c, 5, 8192
5, 96122, Pitch_bend_c, 5, 8320
5, 96123, Pitch_bend_c, 5, 8192
5, 96125, Pitch_bend_c, 5, 8448
5, 96127, Pitch_bend_c, 5, 8448
5, 96128, Pitch_bend_c, 5, 8192
5, 96129, Pitch_bend_c, 5, 8576
5, 96132, Pitch_bend_c, 5, 8576
5, 96132, Pitch_bend_c, 5, 8192
5, 96134, Pitch_bend_c, 5, 8704
5, 96136, Pitch_bend_c, 5, 8704
5, 96136, Pitch_bend_c, 5, 8064
5, 96139, Pitch_bend_c, 5, 8704
5, 96140, Pitch_bend_c, 5, 8064
5, 96141, Pitch_bend_c, 5, 8704
5, 96143, Pitch_bend_c, 5, 8704
5, 96144, Pitch_bend_c, 5, 8064
5, 96146, Pitch_bend_c, 5, 8576
5, 96148, Pitch_bend_c, 5, 8576
5, 96149, Pitch_bend_c, 5, 8064
5, 96150, Pitch_bend_c, 5, 8448
5, 96153, Pitch_bend_c, 5, 8320
5, 96153, Pitch_bend_c, 5, 7936
5, 96155, Pitch_bend_c, 5, 8320
5, 96157, Pitch_bend_c, 5, 7936
5, 96158, Pitch_bend_c, 5, 8192
5, 96160, Pitch_bend_c, 5, 8064
5, 96161, Pitch_bend_c, 5, 7936
5, 96162, Pitch_bend_c, 5, 8064
5, 96165, Pitch_bend_c, 5, 7936
5, 96165, Pitch_bend_c, 5, 7936
5, 96167, Pitch_bend_c, 5, 7808
5, 96169, Pitch_bend_c, 5, 7808
5, 96170, Pitch_bend_c, 5, 7936
5, 96172, Pitch_bend_c, 5, 7680
5, 96174, Pitch_bend_c, 5, 7680
5, 96174, Pitch_bend_c, 5, 8064
5, 96176, Pitch_bend_c, 5, 7680
5, 96178, Pitch_bend_c, 5, 8064
5, 96179, Pitch_bend_c, 5, 7680
5, 96181, Pitch_bend_c, 5, 7680
5, 96182, Pitch_bend_c, 5, 8064
5, 96183, Pitch_bend_c, 5, 7808
5, 96186, Pitch_bend_c, 5, 7808
5, 96187, Pitch_bend_c, 5, 8064
5, 96188, Pitch_bend_c, 5, 7936
5, 96190, Pitch_bend_c, 5, 7936
5, 96191, Pitch_bend_c, 5, 8192
5, 96193, Pitch_bend_c, 5, 8064
5, 96195, Pitch_bend_c, 5, 8192
5, 96195, Pitch_bend_c, 5, 8192
5, 96197, Pitch_bend_c, 5, 8320
5, 96199, Pitch_bend_c, 5, 8192
5, 96200, Pitch_bend_c, 5, 8448
5, 96202, Pitch_bend_c, 5, 8448
5, 96203, Pitch_bend_c, 5, 8320
5, 96204, Pitch_bend_c, 5, 8576
5, 96207, Pitch_bend_c, 5, 8576
5, 96208, Pitch_bend_c, 5, 8320
5, 96209, Pitch_bend_c, 5, 8704
5, 96211, Pitch_bend_c, 5, 8704
5, 96212, Pitch_bend_c, 5, 8448
5, 96214, Pitch_bend_c, 5, 8704
5, 96216, Pitch_bend_c, 5, 8704
5, 96216, Pitch_bend_c, 5, 8448
5, 96218, Pitch_bend_c, 5, 8704
5, 96220, Pitch_bend_c, 5, 8448
5, 96221, Pitch_bend_c, 5, 8576
5, 96223, Pitch_bend_c, 5, 8576
5, 96225, Pitch_bend_c, 5, 8448
5, 96225, Pitch_bend_c, 5, 8448
5, 96228, Pitch_bend_c, 5, 8320
5, 96229, Pitch_bend_c, 5, 8448
5, 96230, Pitch_bend_c, 5, 8320
5, 96233, Pitch_bend_c, 5, 8192
5, 96233, Pitch_bend_c, 5, 8448
5, 96235, Pitch_bend_c, 5, 8064
5, 96237, Pitch_bend_c, 5, 8064
5, 96237, Pitch_bend_c, 5, 8448
5, 96240, Control_c, 4, 7, 52
5, 96240, Control_c, 5, 7, 52
5, 96240, Pitch_bend_c, 5, 7936
5, 96241, Pitch_bend_c, 5, 8448
5, 96242, Pitch_bend_c, 5, 7808
5, 96244, Pitch_bend_c, 5, 7808
5, 96246, Pitch_bend_c, 5, 8448
5, 96247, Pitch_bend_c, 5, 7680
5, 96249, Pitch_bend_c, 5, 7680
5, 96250, Pitch_bend_c, 5, 8320
5, 96251, Pitch_bend_c, 5, 7680
5, 96254, Pitch_bend_c, 5, 7680
5, 96254, Pitch_bend_c, 5, 8320
5, 96256, Pitch_bend_c, 5, 7680
5, 96258, Pitch_bend_c, 5, 7808
5, 96258, Pitch_bend_c, 5, 8192
5, 96261, Pitch_bend_c, 5, 7808
5, 96263, Pitch_bend_c, 5, 7936
5, 96263, Pitch_bend_c, 5, 8192
5, 96265, Pitch_bend_c, 5, 7936
5, 96267, Pitch_bend_c, 5, 8192
5, 96268, Pitch_bend_c, 5, 8064
5, 96270, Pitch_bend_c, 5, 8192
5, 96271, Pitch_bend_c, 5, 8064
5, 96272, Pitch_bend_c, 5, 8320
5, 96275, Pitch_bend_c, 5, 8448
5, 96275, Pitch_bend_c, 5, 8064
5, 96277, Pitch_bend_c, 5, 8448
5, 96279, Pitch_bend_c, 5, 8576
5, 96279, Pitch_bend_c, 5, 7936
5, 96282, Pitch_bend_c, 5, 8576
5, 96284, Pitch_bend_c, 5, 8704
5, 96284, Pitch_bend_c, 5, 7936
5, 96286, Pitch_bend_c, 5, 8704
5, 96288, Pitch_bend_c, 5, 7936
5, 96289, Pitch_bend_c, 5, 8704
5, 96291, Pitch_bend_c, 5, 8704
5, 96292, Pitch_bend_c, 5, 7936
5, 96293, Pitch_bend_c, 5, 8704
5, 96296, Pitch_bend_c, 5, 8576
5, 96296, Pitch_bend_c, 5, 7936
5, 96298, Pitch_bend_c, 5, 8576
5, 96300, Pitch_bend_c, 5, 8448
5, 96300, Pitch_bend_c, 5, 7936
5, 96303, Pitch_bend_c, 5, 8320
5, 96305, Pitch_bend_c, 5, 8320
5, 96305, Pitch_bend_c, 5, 7936
5, 96308, Pitch_bend_c, 5, 8192
5, 96309, Pitch_bend_c, 5, 7936
5, 96310, Pitch_bend_c, 5, 8064
5, 96312, Pitch_bend_c, 5, 8064
5, 96313, Pitch_bend_c, 5, 7936
5, 96315, Pitch_bend_c, 5, 7936
5, 96317, Pitch_bend_c, 5, 7808
5, 96317, Pitch_bend_c, 5, 8064
5, 96319, Pitch_bend_c, 5, 7808
5, 96322, Pitch_bend_c, 5, 7680
5, 96322, Pitch_bend_c, 5, 8064
5, 96324, Pitch_bend_c, 5, 7680
5, 96326, Pitch_bend_c, 5, 7680
5, 96326, Pitch_bend_c, 5, 8192
5, 96329, Pitch_bend_c, 5, 7680
5, 96330, Pitch_bend_c, 5, 8192
5, 96331, Pitch_bend_c, 5, 7680
5, 96333, Pitch_bend_c, 5, 7808
5, 96334, Pitch_bend_c, 5, 8192
5, 96336, Pitch_bend_c, 5, 7808
5, 96338, Pitch_bend_c, 5, 7936
5, 96338, Pitch_bend_c, 5, 8320
5, 96340, Pitch_bend_c, 5, 7936
5, 96343, Pitch_bend_c, 5, 8064
5, 96343, Pitch_bend_c, 5, 8320
5, 96345, Pitch_bend_c, 5, 8192
5, 96347, Pitch_bend_c, 5, 8320
5, 96347, Pitch_bend_c, 5, 8320
5, 96350, Pitch_bend_c, 5, 8448
5, 96351, Pitch_bend_c, 5, 8320
5, 96352, Pitch_bend_c, 5, 8448
5, 96354, Pitch_bend_c, 5, 8576
5, 96355, Pitch_bend_c, 5, 8448
5, 96357, Pitch_bend_c, 5, 8704
5, 96359, Pitch_bend_c, 5, 8704
5, 96360, Control_c, 4, 7, 59
5, 96360, Control_c, 5, 7, 59
5, 96360, Pitch_bend_c, 5, 8448
5, 96361, Pitch_bend_c, 5, 8704
5, 96364, Pitch_bend_c, 5, 8704
5, 96364, Pitch_bend_c, 5, 8448
5, 96366, Pitch_bend_c, 5, 8704
5, 96368, Pitch_bend_c, 5, 8704
5, 96368, Pitch_bend_c, 5, 8448
5, 96371, Pitch_bend_c, 5, 8704
5, 96372, Pitch_bend_c, 5, 8448
5, 96373, Pitch_bend_c, 5, 8576
5, 96375, Pitch_bend_c, 5, 8576
5, 96376, Pitch_bend_c, 5, 8320
5, 96378, Pitch_bend_c, 5, 8448
5, 96380, Pitch_bend_c, 5, 8320
5, 96381, Pitch_bend_c, 5, 8320
5, 96383, Pitch_bend_c, 5, 8192
5, 96385, Pitch_bend_c, 5, 8064
5, 96385, Pitch_bend_c, 5, 8320
5, 96387, Pitch_bend_c, 5, 7936
5, 96389, Pitch_bend_c, 5, 8320
5, 96390, Pitch_bend_c, 5, 7808
5, 96392, Pitch_bend_c, 5, 7808
5, 96393, Pitch_bend_c, 5, 8192
5, 96394, Pitch_bend_c, 5, 7680
5, 96397, Pitch_bend_c, 5, 7680
5, 96398, Pitch_bend_c, 5, 8192
5, 96399, Pitch_bend_c, 5, 7680
5, 96401, Pitch_bend_c, 5, 7680
5, 96402, Pitch_bend_c, 5, 8192
5, 96404, Pitch_bend_c, 5, 7680
5, 96406, Pitch_bend_c, 5, 7680
5, 96406, Pitch_bend_c, 5, 8064
5, 96408, Pitch_bend_c, 5, 7680
5, 96410, Pitch_bend_c, 5, 8064
5, 96411, Pitch_bend_c, 5, 7808
5, 96413, Pitch_bend_c, 5, 7936
5, 96414, Pitch_bend_c, 5, 8064
5, 96415, Pitch_bend_c, 5, 7936
5, 96418, Pitch_bend_c, 5, 8064
5, 96419, Pitch_bend_c, 5, 8064
5, 96420, Pitch_bend_c, 5, 8192
5, 96422, Pitch_bend_c, 5, 8320
5, 96423, Pitch_bend_c, 5, 7936
5, 96425, Pitch_bend_c, 5, 8448
5, 96427, Pitch_bend_c, 5, 8576
5, 96427, Pitch_bend_c, 5, 7936
5, 96429, Pitch_bend_c, 5, 8576
5, 96431, Pitch_bend_c, 5, 7936
5, 96432, Pitch_bend_c, 5, 8704
5, 96434, Pitch_bend_c, 5, 8704
5, 96435, Pitch_bend_c, 5, 7936
5, 96436, Pitch_bend_c, 5, 8704
5, 96439, Pitch_bend_c, 5, 8832
5, 96440, Pitch_bend_c, 5, 7936
5, 96441, Pitch_bend_c, 5, 8704
5, 96443, Pitch_bend_c, 5, 8704
5, 96444, Pitch_bend_c, 5, 8064
5, 96446, Pitch_bend_c, 5, 8704
5, 96448, Pitch_bend_c, 5, 8576
5, 96448, Pitch_bend_c, 5, 8064
5, 96450, Pitch_bend_c, 5, 8576
5, 96452, Pitch_bend_c, 5, 8064
5, 96453, Pitch_bend_c, 5, 8448
5, 96455, Pitch_bend_c, 5, 8320
5, 96457, Pitch_bend_c, 5, 8064
5, 96458, Pitch_bend_c, 5, 8192
5, 96460, Pitch_bend_c, 5, 8064
5, 96461, Pitch_bend_c, 5, 8192
5, 96462, Pitch_bend_c, 5, 7936
5, 96465, Pitch_bend_c, 5, 7808
5, 96465, Pitch_bend_c, 5, 8192
5, 96467, Pitch_bend_c, 5, 7808
5, 96469, Pitch_bend_c, 5, 7680
5, 96469, Pitch_bend_c, 5, 8192
5, 96472, Pitch_bend_c, 5, 7680
5, 96473, Pitch_bend_c, 5, 8320
5, 96474, Pitch_bend_c, 5, 7680
5, 96476, Pitch_bend_c, 5, 7552
5, 96478, Pitch_bend_c, 5, 8320
5, 96479, Pitch_bend_c, 5, 7680
5, 96480, Control_c, 4, 7, 66
5, 96480, Control_c, 5, 7, 66
5, 96481, Pitch_bend_c, 5, 7680
5, 96482, Pitch_bend_c, 5, 8320
5, 96483, Pitch_bend_c, 5, 7680
5, 96486, Pitch_bend_c, 5, 7808
5, 96486, Pitch_bend_c, 5, 8448
5, 96488, Pitch_bend_c, 5, 7808
5, 96490, Pitch_bend_c, 5, 7936
5, 96490, Pitch_bend_c, 5, 8448
5, 96493, Pitch_bend_c, 5, 8064
5, 96495, Pitch_bend_c, 5, 8192
5, 96495, Pitch_bend_c, 5, 8448
5, 96497, Pitch_bend_c, 5, 8320
5, 96499, Pitch_bend_c, 5, 8448
5, 96500, Pitch_bend_c, 5, 8448
5, 96502, Pitch_bend_c, 5, 8448
5, 96503, Pitch_bend_c, 5, 8448
5, 96504, Pitch_bend_c, 5, 8576
5, 96507, Pitch_bend_c, 5, 8704
5, 96507, Pitch_bend_c, 5, 8448
5, 96509, Pitch_bend_c, 5, 8704
5, 96511, Pitch_bend_c, 5, 8704
5, 96511, Pitch_bend_c, 5, 8448
5, 96514, Pitch_bend_c, 5, 8704
5, 96516, Pitch_bend_c, 5, 8704
5, 96516, Pitch_bend_c, 5, 8320
5, 96518, Pitch_bend_c, 5, 8704
5, 96520, Pitch_bend_c, 5, 8320
5, 96521, Pitch_bend_c, 5, 8704
5, 96523, Pitch_bend_c, 5, 8576
5, 96524, Pitch_bend_c, 5, 8320
5, 96525, Pitch_bend_c, 5, 8576
5, 96528, Pitch_bend_c, 5, 8448
5, 96528, Pitch_bend_c, 5, 8192
5, 96530, Pitch_bend_c, 5, 8320
5, 96533, Pitch_bend_c, 5, 8192
5, 96533, Pitch_bend_c, 5, 8192
5, 96535, Pitch_bend_c, 5, 8064
5, 96537, Pitch_bend_c, 5, 7936
5, 96537, Pitch_bend_c, 5, 8192
5, 96540, Pitch_bend_c, 5, 7808
5, 96541, Pitch_bend_c, 5, 8064
5, 96542, Pitch_bend_c, 5, 7808
5, 96544, Pitch_bend_c, 5, 7680
5, 96545, Pitch_bend_c, 5, 8064
5, 96547, Pitch_bend_c, 5, 7680
5, 96549, Pitch_bend_c, 5, 7680
5, 96549, Pitch_bend_c, 5, 8064
5, 96551, Pitch_bend_c, 5, 7680
5, 96554, Pitch_bend_c, 5, 7680
5, 96554, Pitch_bend_c, 5, 7936
5, 96556, Pitch_bend_c, 5, 7680
5, 96558, Pitch_bend_c, 5, 7680
5, 96558, Pitch_bend_c, 5, 7936
5, 96561, Pitch_bend_c, 5, 7808
5, 96562, Pitch_bend_c, 5, 7936
5, 96563, Pitch_bend_c, 5, 7936
5, 96565, Pitch_bend_c, 5, 7936
5, 96566, Pitch_bend_c, 5, 7936
5, 96568, Pitch_bend_c, 5, 8064
5, 96570, Pitch_bend_c, 5, 8192
5, 96570, Pitch_bend_c, 5, 7936
5, 96572, Pitch_bend_c, 5, 8320
5, 96575, Pitch_bend_c, 5, 8448
5, 96575, Pitch_bend_c, 5, 7936
5, 96577, Pitch_bend_c, 5, 8576
5, 96579, Pitch_bend_c, 5, 8576
5, 96579, Pitch_bend_c, 5, 7936
5, 96582, Pitch_bend_c, 5, 8704
5, 96583, Pitch_bend_c, 5, 8064
5, 96584, Pitch_bend_c, 5, 8704
5, 96586, Pitch_bend_c, 5, 8832
5, 96587, Pitch_bend_c, 5, 8064
5, 96589, Pitch_bend_c, 5, 8832
5, 96591, Pitch_bend_c, 5, 8832
5, 96592, Pitch_bend_c, 5, 8064
5, 96593, Pitch_bend_c, 5, 8704
5, 96596, Pitch_bend_c, 5, 8704
5, 96596, Pitch_bend_c, 5, 8192
5, 96598, Pitch_bend_c, 5, 8576
5, 96600, Control_c, 4, 7, 74
5, 96600, Control_c, 5, 7, 74
5, 96600, Pitch_bend_c, 5, 8576
5, 96600, Pitch_bend_c, 5, 8192
5, 96603, Pitch_bend_c, 5, 8448
5, 96604, Pitch_bend_c, 5, 8192
5, 96605, Pitch_bend_c, 5, 8320
5, 96608, Pitch_bend_c, 5, 8192
5, 96608, Pitch_bend_c, 5, 8320
5, 96610, Pitch_bend_c, 5, 8064
5, 96612, Pitch_bend_c, 5, 7936
5, 96613, Pitch_bend_c, 5, 8320
5, 96615, Pitch_bend_c, 5, 7808
5, 96617, Pitch_bend_c, 5, 7808
5, 96617, Pitch_bend_c, 5, 8448
5, 96619, Pitch_bend_c, 5, 7680
5, 96621, Pitch_bend_c, 5, 8448
5, 96622, Pitch_bend_c, 5, 7680
5, 96624, Pitch_bend_c, 5, 7552
5, 96625, Pitch_bend_c, 5, 8448
5, 96626, Pitch_bend_c, 5, 7552
5, 96629, Pitch_bend_c, 5, 7552
5, 96630, Pitch_bend_c, 5, 8448
5, 96631, Pitch_bend_c, 5, 7680
5, 96633, Pitch_bend_c, 5, 7680
5, 96634, Pitch_bend_c, 5, 8448
5, 96636, Pitch_bend_c, 5, 7808
5, 96638, Pitch_bend_c, 5, 7808
5, 96638, Pitch_bend_c, 5, 8448
5, 96640, Pitch_bend_c, 5, 7936
5, 96642, Pitch_bend_c, 5, 8448
5, 96643, Pitch_bend_c, 5, 8064
5, 96645, Pitch_bend_c, 5, 8192
5, 96646, Pitch_bend_c, 5, 8448
5, 96647, Pitch_bend_c, 5, 8320
5, 96650, Pitch_bend_c, 5, 8448
5, 96651, Pitch_bend_c, 5, 8448
5, 96652, Pitch_bend_c, 5, 8448
5, 96654, Pitch_bend_c, 5, 8576
5, 96655, Pitch_bend_c, 5, 8320
5, 96657, Pitch_bend_c, 5, 8704
5, 96659, Pitch_bend_c, 5, 8704
5, 96659, Pitch_bend_c, 5, 8320
5, 96661, Pitch_bend_c, 5, 8704
5, 96663, Pitch_bend_c, 5, 8192
5, 96664, Pitch_bend_c, 5, 8704
5, 96666, Pitch_bend_c, 5, 8704
5, 96668, Pitch_bend_c, 5, 8704
5, 96668, Pitch_bend_c, 5, 8192
5, 96671, Pitch_bend_c, 5, 8576
5, 96672, Pitch_bend_c, 5, 8192
5, 96673, Pitch_bend_c, 5, 8576
5, 96675, Pitch_bend_c, 5, 8448
5, 96676, Pitch_bend_c, 5, 8064
5, 96678, Pitch_bend_c, 5, 8320
5, 96680, Pitch_bend_c, 5, 8320
5, 96680, Pitch_bend_c, 5, 8064
5, 96683, Pitch_bend_c, 5, 8192
5, 96684, Pitch_bend_c, 5, 7936
5, 96685, Pitch_bend_c, 5, 8064
5, 96687, Pitch_bend_c, 5, 8064
5, 96689, Pitch_bend_c, 5, 7936
5, 96690, Pitch_bend_c, 5, 7936
5, 96692, Pitch_bend_c, 5, 7808
5, 96693, Pitch_bend_c, 5, 7936
5, 96694, Pitch_bend_c, 5, 7808
5, 96697, Pitch_bend_c, 5, 7680
5, 96697, Pitch_bend_c, 5, 7936
5, 96699, Pitch_bend_c, 5, 7680
5, 96701, Pitch_bend_c, 5, 7680
5, 96701, Pitch_bend_c, 5, 7936
5, 96704, Pitch_bend_c, 5, 7680
5, 96705, Pitch_bend_c, 5, 7936
5, 96706, Pitch_bend_c, 5, 7680
5, 96708, Pitch_bend_c, 5, 7680
5, 96710, Pitch_bend_c, 5, 7936
5, 96711, Pitch_bend_c, 5, 7808
5, 96713, Pitch_bend_c, 5, 7936
5, 96714, Pitch_bend_c, 5, 7936
5, 96715, Pitch_bend_c, 5, 7936
5, 96718, Pitch_bend_c, 5, 8064
5, 96718, Pitch_bend_c, 5, 7936
5, 96720, Control_c, 4, 7, 81
5, 96720, Control_c, 5, 7, 81
5, 96720, Pitch_bend_c, 5, 8192
5, 96722, Pitch_bend_c, 5, 8320
5, 96722, Pitch_bend_c, 5, 8064
5, 96725, Pitch_bend_c, 5, 8448
5, 96727, Pitch_bend_c, 5, 8576
5, 96727, Pitch_bend_c, 5, 8064
5, 96729, Pitch_bend_c, 5, 8576
5, 96731, Pitch_bend_c, 5, 8192
5, 96732, Pitch_bend_c, 5, 8704
5, 96734, Pitch_bend_c, 5, 8704
5, 96735, Pitch_bend_c, 5, 8192
5, 96736, Pitch_bend_c, 5, 8704
5, 96739, Pitch_bend_c, 5, 8832
5, 96739, Pitch_bend_c, 5, 8192
5, 96741, Pitch_bend_c, 5, 8704
5, 96743, Pitch_bend_c, 5, 8704
5, 96743, Pitch_bend_c, 5, 8320
5, 96746, Pitch_bend_c, 5, 8704
5, 96748, Pitch_bend_c, 5, 8576
5, 96748, Pitch_bend_c, 5, 8320
5, 96750, Pitch_bend_c, 5, 8576
5, 96752, Pitch_bend_c, 5, 8320
5, 96753, Pitch_bend_c, 5, 8448
5, 96755, Pitch_bend_c, 5, 8320
5, 96756, Pitch_bend_c, 5, 8448
5, 96758, Pitch_bend_c, 5, 8192
5, 96760, Pitch_bend_c, 5, 8064
5, 96760, Pitch_bend_c, 5, 8448
5, 96762, Pitch_bend_c, 5, 7936
5, 96765, Pitch_bend_c, 5, 7808
5, 96765, Pitch_bend_c, 5, 8448
5, 96767, Pitch_bend_c, 5, 7808
5, 96769, Pitch_bend_c, 5, 7680
5, 96769, Pitch_bend_c, 5, 8448
5, 96772, Pitch_bend_c, 5, 7680
5, 96773, Pitch_bend_c, 5, 8448
5, 96774, Pitch_bend_c, 5, 7680
5, 96776, Pitch_bend_c, 5, 7552
5, 96777, Pitch_bend_c, 5, 8448
5, 96779, Pitch_bend_c, 5, 7680
5, 96781, Pitch_bend_c, 5, 7680
5, 96781, Pitch_bend_c, 5, 8448
5, 96783, Pitch_bend_c, 5, 7680
5, 96786, Pitch_bend_c, 5, 7808
5, 96786, Pitch_bend_c, 5, 8320
5, 96788, Pitch_bend_c, 5, 7808
5, 96790, Pitch_bend_c, 5, 7936
5, 96790, Pitch_bend_c, 5, 8320
5, 96793, Pitch_bend_c, 5, 8064
5, 96794, Pitch_bend_c, 5, 8320
5, 96795, Pitch_bend_c, 5, 8192
5, 96797, Pitch_bend_c, 5, 8320
5, 96798, Pitch_bend_c, 5, 8192
5, 96800, Pitch_bend_c, 5, 8320
5, 96802, Pitch_bend_c, 5, 8448
5, 96803, Pitch_bend_c, 5, 8192
5, 96804, Pitch_bend_c, 5, 8448
5, 96807, Pitch_bend_c, 5, 8576
5, 96807, Pitch_bend_c, 5, 8192
5, 96809, Pitch_bend_c, 5, 8576
5, 96811, Pitch_bend_c, 5, 8576
5, 96811, Pitch_bend_c, 5, 8064
5, 96814, Pitch_bend_c, 5, 8576
5, 96815, Pitch_bend_c, 5, 8064
5, 96816, Pitch_bend_c, 5, 8576
5, 96818, Pitch_bend_c, 5, 8576
5, 96819, Pitch_bend_c, 5, 8064
5, 96821, Pitch_bend_c, 5, 8576
5, 96823, Pitch_bend_c, 5, 8448
5, 96824, Pitch_bend_c, 5, 7936
5, 96825, Pitch_bend_c, 5, 8448
5, 96828, Pitch_bend_c, 5, 8320
5, 96828, Pitch_bend_c, 5, 7936
